Value.BackgroundVolume,Value.ElapsedTime,Value.Letter,Value.Repetitions,Value.Scenario,Value.Success,Value.Time,Value.ToolEnded,Value.TrialID,Value.Type,Value.VolumeIncreases
0.4000000059604645,9357,H,,,true,2022-10-12 11:41:22 AM,,,SpeechPerceptionData,
0.4000000059604645,12309,A,,,true,2022-10-12 11:41:25 AM,,,SpeechPerceptionData,
0.699999988079071,15009,A,,,true,2022-10-12 11:41:28 AM,,,SpeechPerceptionData,
0.699999988079071,17850,X,,,true,2022-10-12 11:41:30 AM,,,SpeechPerceptionData,
1,20690,A,,,true,2022-10-12 11:41:33 AM,,,SpeechPerceptionData,
1,23878,F,,,true,2022-10-12 11:41:36 AM,,,SpeechPerceptionData,
1.2999999523162842,26899,V,,,true,2022-10-12 11:41:40 AM,,,SpeechPerceptionData,
1.2999999523162842,30143,F,,,true,2022-10-12 11:41:43 AM,,,SpeechPerceptionData,
1.2999999523162842,33261,X,,,true,2022-10-12 11:41:46 AM,,,SpeechPerceptionData,
1.2999999523162842,35990,A,,,true,2022-10-12 11:41:49 AM,,,SpeechPerceptionData,
,35990,,2,,,2022-10-12 11:41:49 AM,true,147bce00-d1a4-4b8d-90b5-c0195cc6fa23,SpeechPerceptionConfig,6
,,,,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",,2022-10-12 11:52:13 AM,,147bce00-d1a4-4b8d-90b5-c0195cc6fa23,ApplicationQuit,
